steps,scenario,circle
11.0,Normal,False
11.0,Normal,False
8.0,Normal,False
34.0,Normal,False
29.0,Normal,False
15.0,Normal,False
7.0,Normal,False
19.0,Normal,False
36.0,Normal,False
14.0,Normal,False
8.0,Normal,False
24.0,Normal,False
30.0,Normal,False
26.0,Normal,False
35.0,Normal,False
17.0,Normal,False
44.0,Normal,False
44.0,Normal,False
35.0,Normal,False
15.0,Normal,False
10.0,Normal,False
16.0,Normal,False
20.0,Normal,False
52.0,Normal,False
27.0,Normal,False
10.0,Normal,False
46.0,Normal,False
28.0,Normal,False
9.0,Normal,False
11.0,Normal,False
63.0,Normal,False
8.0,Normal,False
49.0,Normal,False
14.0,Normal,False
23.0,Normal,False
29.0,Normal,False
37.0,Normal,False
33.0,Normal,False
19.0,Normal,False
30.0,Normal,False
21.0,Normal,False
7.0,Normal,False
14.0,Normal,False
18.0,Normal,False
15.0,Normal,False
21.0,Normal,False
39.0,Normal,False
76.0,Normal,False
11.0,Normal,False
35.0,Normal,False
16.0,Normal,False
13.0,Normal,False
15.0,Normal,False
27.0,Normal,False
10.0,Normal,False
30.0,Normal,False
16.0,Normal,False
16.0,Normal,False
12.0,Normal,False
42.0,Normal,False
32.0,Normal,False
11.0,Normal,False
8.0,Normal,False
22.0,Normal,False
46.0,Normal,False
15.0,Normal,False
9.0,Normal,False
49.0,Normal,False
24.0,Normal,False
44.0,Normal,False
31.0,Normal,False
29.0,Normal,False
13.0,Normal,False
19.0,Normal,False
17.0,Normal,False
16.0,Normal,False
32.0,Normal,False
13.0,Normal,False
25.0,Normal,False
40.0,Normal,False
26.0,Normal,False
7.0,Normal,False
50.0,Normal,False
11.0,Normal,False
11.0,Normal,False
26.0,Normal,False
9.0,Normal,False
20.0,Normal,False
32.0,Normal,False
21.0,Normal,False
13.0,Normal,False
18.0,Normal,False
6.0,Normal,False
30.0,Normal,False
65.0,Normal,False
6.0,Normal,False
27.0,Normal,False
17.0,Normal,False
12.0,Normal,False
12.0,Normal,False
38.0,Normal,False
22.0,Normal,False
9.0,Normal,False
24.0,Normal,False
27.0,Normal,False
32.0,Normal,False
27.0,Normal,False
45.0,Normal,False
30.0,Normal,False
32.0,Normal,False
23.0,Normal,False
8.0,Normal,False
21.0,Normal,False
35.0,Normal,False
24.0,Normal,False
25.0,Normal,False
20.0,Normal,False
43.0,Normal,False
12.0,Normal,False
34.0,Normal,False
35.0,Normal,False
23.0,Normal,False
24.0,Normal,False
17.0,Normal,False
8.0,Normal,False
4.0,Normal,False
26.0,Normal,False
8.0,Normal,False
17.0,Normal,False
9.0,Normal,False
19.0,Normal,False
13.0,Normal,False
33.0,Normal,False
17.0,Normal,False
20.0,Normal,False
14.0,Normal,False
47.0,Normal,False
17.0,Normal,False
15.0,Normal,False
66.0,Normal,False
22.0,Normal,False
26.0,Normal,False
31.0,Normal,False
28.0,Normal,False
21.0,Normal,False
16.0,Normal,False
36.0,Normal,False
37.0,Normal,False
16.0,Normal,False
30.0,Normal,False
60.0,Normal,False
66.0,Normal,False
14.0,Normal,False
31.0,Normal,False
24.0,Normal,False
25.0,Normal,False
39.0,Normal,False
36.0,Normal,False
23.0,Normal,False
30.0,Normal,False
31.0,Normal,False
7.0,Normal,False
7.0,Normal,False
19.0,Normal,False
9.0,Normal,False
34.0,Normal,False
21.0,Normal,False
27.0,Normal,False
37.0,Normal,False
23.0,Normal,False
22.0,Normal,False
12.0,Normal,False
18.0,Normal,False
21.0,Normal,False
12.0,Normal,False
8.0,Normal,False
7.0,Normal,False
15.0,Normal,False
53.0,Normal,False
23.0,Normal,False
24.0,Normal,False
18.0,Normal,False
64.0,Normal,False
40.0,Normal,False
17.0,Normal,False
20.0,Normal,False
40.0,Normal,False
21.0,Normal,False
30.0,Normal,False
14.0,Normal,False
8.0,Normal,False
19.0,Normal,False
26.0,Normal,False
18.0,Normal,False
71.0,Normal,False
11.0,Normal,False
22.0,Normal,False
23.0,Normal,False
16.0,Normal,False
25.0,Normal,False
14.0,Normal,False
5.0,Normal,False
20.0,Normal,False
26.0,Normal,False
35.0,Normal,False
13.0,Normal,False
10.0,Normal,False
33.0,Normal,False
16.0,Normal,False
38.0,Normal,False
18.0,Normal,False
44.0,Normal,False
14.0,Normal,False
14.0,Normal,False
6.0,Normal,False
22.0,Normal,False
28.0,Normal,False
20.0,Normal,False
49.0,Normal,False
9.0,Normal,False
34.0,Normal,False
77.0,Normal,False
12.0,Normal,False
34.0,Normal,False
24.0,Normal,False
39.0,Normal,False
38.0,Normal,False
26.0,Normal,False
14.0,Normal,False
14.0,Normal,False
18.0,Normal,False
16.0,Normal,False
12.0,Normal,False
16.0,Normal,False
31.0,Normal,False
32.0,Normal,False
26.0,Normal,False
25.0,Normal,False
21.0,Normal,False
39.0,Normal,False
34.0,Normal,False
31.0,Normal,False
15.0,Normal,False
23.0,Normal,False
32.0,Normal,False
23.0,Normal,False
34.0,Normal,False
22.0,Normal,False
14.0,Normal,False
57.0,Normal,False
15.0,Normal,False
15.0,Normal,False
53.0,Normal,False
25.0,Normal,False
13.0,Normal,False
30.0,Normal,False
16.0,Normal,False
10.0,Normal,False
42.0,Normal,False
52.0,Normal,False
22.0,Normal,False
21.0,Normal,False
43.0,Normal,False
17.0,Normal,False
29.0,Normal,False
28.0,Normal,False
30.0,Normal,False
16.0,Normal,False
16.0,Normal,False
11.0,Normal,False
12.0,Normal,False
13.0,Normal,False
135.0,Normal,False
17.0,Normal,False
43.0,Normal,False
43.0,Normal,False
36.0,Normal,False
22.0,Normal,False
29.0,Normal,False
51.0,Normal,False
33.0,Normal,False
35.0,Normal,False
14.0,Normal,False
9.0,Normal,False
7.0,Normal,False
30.0,Normal,False
22.0,Normal,False
12.0,Normal,False
14.0,Normal,False
11.0,Normal,False
44.0,Normal,False
9.0,Normal,False
18.0,Normal,False
24.0,Normal,False
19.0,Normal,False
19.0,Normal,False
16.0,Normal,False
12.0,Normal,False
15.0,Normal,False
24.0,Normal,False
31.0,Normal,False
11.0,Normal,False
6.0,Normal,False
12.0,Normal,False
11.0,Normal,False
15.0,Normal,False
21.0,Normal,False
20.0,Normal,False
7.0,Normal,False
14.0,Normal,False
11.0,Normal,False
13.0,Normal,False
14.0,Normal,False
33.0,Normal,False
9.0,Normal,False
31.0,Normal,False
21.0,Normal,False
24.0,Normal,False
27.0,Normal,False
17.0,Normal,False
48.0,Normal,False
15.0,Normal,False
25.0,Normal,False
17.0,Normal,False
10.0,Normal,False
21.0,Normal,False
9.0,Normal,False
36.0,Normal,False
14.0,Normal,False
10.0,Normal,False
50.0,Normal,False
51.0,Normal,False
32.0,Normal,False
40.0,Normal,False
20.0,Normal,False
18.0,Normal,False
10.0,Normal,False
10.0,Normal,False
59.0,Normal,False
36.0,Normal,False
37.0,Normal,False
14.0,Normal,False
6.0,Normal,False
31.0,Normal,False
11.0,Normal,False
11.0,Normal,False
44.0,Normal,False
75.0,Normal,False
13.0,Normal,False
31.0,Normal,False
28.0,Normal,False
15.0,Normal,False
24.0,Normal,False
22.0,Normal,False
19.0,Normal,False
18.0,Normal,False
12.0,Normal,False
11.0,Normal,False
27.0,Normal,False
22.0,Normal,False
11.0,Normal,False
52.0,Normal,False
17.0,Normal,False
19.0,Normal,False
17.0,Normal,False
15.0,Normal,False
18.0,Normal,False
20.0,Normal,False
18.0,Normal,False
6.0,Normal,False
45.0,Normal,False
37.0,Normal,False
17.0,Normal,False
13.0,Normal,False
40.0,Normal,False
9.0,Normal,False
28.0,Normal,False
27.0,Normal,False
27.0,Normal,False
44.0,Normal,False
10.0,Normal,False
37.0,Normal,False
17.0,Normal,False
63.0,Normal,False
35.0,Normal,False
43.0,Normal,False
47.0,Normal,False
32.0,Normal,False
11.0,Normal,False
56.0,Normal,False
11.0,Normal,False
14.0,Normal,False
17.0,Normal,False
20.0,Normal,False
25.0,Normal,False
28.0,Normal,False
24.0,Normal,False
7.0,Normal,False
12.0,Normal,False
19.0,Normal,False
13.0,Normal,False
15.0,Normal,False
43.0,Normal,False
13.0,Normal,False
22.0,Normal,False
27.0,Normal,False
33.0,Normal,False
26.0,Normal,False
8.0,Normal,False
51.0,Normal,False
11.0,Normal,False
11.0,Normal,False
20.0,Normal,False
15.0,Normal,False
22.0,Normal,False
13.0,Normal,False
13.0,Normal,False
30.0,Normal,False
9.0,Normal,False
27.0,Normal,False
21.0,Normal,False
12.0,Normal,False
39.0,Normal,False
16.0,Normal,False
17.0,Normal,False
15.0,Normal,False
56.0,Normal,False
21.0,Normal,False
15.0,Normal,False
22.0,Normal,False
13.0,Normal,False
48.0,Normal,False
30.0,Normal,False
29.0,Normal,False
13.0,Normal,False
10.0,Normal,False
31.0,Normal,False
12.0,Normal,False
24.0,Normal,False
36.0,Normal,False
31.0,Normal,False
27.0,Normal,False
18.0,Normal,False
27.0,Normal,False
19.0,Normal,False
33.0,Normal,False
25.0,Normal,False
72.0,Normal,False
15.0,Normal,False
17.0,Normal,False
31.0,Normal,False
15.0,Normal,False
31.0,Normal,False
14.0,Normal,False
15.0,Normal,False
44.0,Normal,False
20.0,Normal,False
18.0,Normal,False
14.0,Normal,False
11.0,Normal,False
35.0,Normal,False
24.0,Normal,False
15.0,Normal,False
16.0,Normal,False
47.0,Normal,False
11.0,Normal,False
38.0,Normal,False
20.0,Normal,False
7.0,Normal,False
18.0,Normal,False
21.0,Normal,False
24.0,Normal,False
35.0,Normal,False
22.0,Normal,False
30.0,Normal,False
22.0,Normal,False
38.0,Normal,False
18.0,Normal,False
61.0,Normal,False
20.0,Normal,False
7.0,Normal,False
23.0,Normal,False
129.0,Normal,False
36.0,Normal,False
22.0,Normal,False
17.0,Normal,False
12.0,Normal,False
16.0,Normal,False
23.0,Normal,False
36.0,Normal,False
13.0,Normal,False
12.0,Normal,False
14.0,Normal,False
28.0,Normal,False
17.0,Normal,False
13.0,Normal,False
10.0,Normal,False
23.0,Normal,False
49.0,Normal,False
32.0,Normal,False
19.0,Normal,False
7.0,Normal,False
62.0,Normal,False
56.0,Normal,False
46.0,Normal,False
41.0,Normal,False
27.0,Normal,False
12.0,Normal,False
38.0,Normal,False
12.0,Normal,False
15.0,Normal,False
7.0,Normal,False
8.0,Normal,False
47.0,Normal,False
34.0,Normal,False
39.0,Normal,False
20.0,Normal,False
27.0,Normal,False
8.0,Normal,False
27.0,Normal,False
16.0,Normal,False
72.0,Normal,False
13.0,Normal,False
8.0,Normal,False
29.0,Normal,False
16.0,Normal,False
21.0,Normal,False
27.0,Normal,False
13.0,Normal,False
35.0,Normal,False
13.0,Normal,False
18.0,Normal,False
6.0,Normal,False
38.0,Normal,False
35.0,Normal,False
11.0,Normal,False
15.0,Normal,False
9.0,Normal,False
21.0,Normal,False
39.0,Normal,False
15.0,Normal,False
32.0,Normal,False
14.0,Normal,False
24.0,Normal,False
17.0,Normal,False
19.0,Normal,False
12.0,Normal,False
34.0,Normal,False
15.0,Normal,False
13.0,Normal,False
36.0,Normal,False
9.0,Normal,False
28.0,Normal,False
15.0,Normal,False
9.0,Normal,False
60.0,Normal,False
13.0,Normal,False
7.0,Normal,False
7.0,Normal,False
11.0,Normal,False
24.0,Normal,False
24.0,Normal,False
33.0,Normal,False
10.0,Normal,False
22.0,Normal,False
15.0,Normal,False
28.0,Normal,False
14.0,Normal,False
13.0,Normal,False
45.0,Normal,False
30.0,Normal,False
25.0,Normal,False
19.0,Normal,False
14.0,Normal,False
7.0,Normal,False
10.0,Normal,False
19.0,Normal,False
12.0,Normal,False
37.0,Normal,False
39.0,Normal,False
57.0,Normal,False
19.0,Normal,False
15.0,Normal,False
11.0,Normal,False
9.0,Normal,False
76.0,Normal,False
7.0,Normal,False
8.0,Normal,False
10.0,Normal,False
31.0,Normal,False
14.0,Normal,False
18.0,Normal,False
45.0,Normal,False
23.0,Normal,False
29.0,Normal,False
15.0,Normal,False
62.0,Normal,False
69.0,Normal,False
21.0,Normal,False
34.0,Normal,False
34.0,Normal,False
21.0,Normal,False
14.0,Normal,False
15.0,Normal,False
7.0,Normal,False
20.0,Normal,False
9.0,Normal,False
13.0,Normal,False
14.0,Normal,False
31.0,Normal,False
17.0,Normal,False
51.0,Normal,False
33.0,Normal,False
15.0,Normal,False
18.0,Normal,False
21.0,Normal,False
24.0,Normal,False
16.0,Normal,False
34.0,Normal,False
41.0,Normal,False
6.0,Normal,False
108.0,Normal,False
26.0,Normal,False
35.0,Normal,False
10.0,Normal,False
30.0,Normal,False
65.0,Normal,False
33.0,Normal,False
48.0,Normal,False
19.0,Normal,False
32.0,Normal,False
12.0,Normal,False
49.0,Normal,False
24.0,Normal,False
12.0,Normal,False
13.0,Normal,False
14.0,Normal,False
15.0,Normal,False
12.0,Normal,False
58.0,Normal,False
29.0,Normal,False
10.0,Normal,False
15.0,Normal,False
9.0,Normal,False
19.0,Normal,False
12.0,Normal,False
21.0,Normal,False
30.0,Normal,False
33.0,Normal,False
24.0,Normal,False
53.0,Normal,False
36.0,Normal,False
11.0,Normal,False
21.0,Normal,False
11.0,Normal,False
17.0,Normal,False
11.0,Normal,False
20.0,Normal,False
23.0,Normal,False
22.0,Normal,False
18.0,Normal,False
9.0,Normal,False
8.0,Normal,False
20.0,Normal,False
34.0,Normal,False
26.0,Normal,False
7.0,Normal,False
15.0,Normal,False
34.0,Normal,False
14.0,Normal,False
16.0,Normal,False
16.0,Normal,False
26.0,Normal,False
27.0,Normal,False
31.0,Normal,False
23.0,Normal,False
14.0,Normal,False
15.0,Normal,False
14.0,Normal,False
41.0,Normal,False
53.0,Normal,False
5.0,Normal,False
11.0,Normal,False
31.0,Normal,False
27.0,Normal,False
28.0,Normal,False
12.0,Normal,False
21.0,Normal,False
16.0,Normal,False
98.0,Normal,False
9.0,Normal,False
22.0,Normal,False
13.0,Normal,False
16.0,Normal,False
12.0,Normal,False
11.0,Normal,False
12.0,Normal,False
42.0,Normal,False
17.0,Normal,False
15.0,Normal,False
7.0,Normal,False
15.0,Normal,False
29.0,Normal,False
107.0,Normal,False
23.0,Normal,False
25.0,Normal,False
17.0,Normal,False
26.0,Normal,False
22.0,Normal,False
34.0,Normal,False
16.0,Normal,False
10.0,Normal,False
23.0,Normal,False
18.0,Normal,False
12.0,Normal,False
19.0,Normal,False
10.0,Normal,False
15.0,Normal,False
39.0,Normal,False
10.0,Normal,False
52.0,Normal,False
47.0,Normal,False
17.0,Normal,False
34.0,Normal,False
17.0,Normal,False
19.0,Normal,False
31.0,Normal,False
9.0,Normal,False
14.0,Normal,False
32.0,Normal,False
17.0,Normal,False
18.0,Normal,False
21.0,Normal,False
26.0,Normal,False
16.0,Normal,False
32.0,Normal,False
30.0,Normal,False
32.0,Normal,False
16.0,Normal,False
13.0,Normal,False
8.0,Normal,False
13.0,Normal,False
31.0,Normal,False
24.0,Normal,False
22.0,Normal,False
43.0,Normal,False
12.0,Normal,False
13.0,Normal,False
61.0,Normal,False
13.0,Normal,False
16.0,Normal,False
22.0,Normal,False
77.0,Normal,False
11.0,Normal,False
21.0,Normal,False
49.0,Normal,False
23.0,Normal,False
11.0,Normal,False
18.0,Normal,False
13.0,Normal,False
40.0,Normal,False
15.0,Normal,False
10.0,Normal,False
20.0,Normal,False
23.0,Normal,False
7.0,Normal,False
29.0,Normal,False
62.0,Normal,False
8.0,Normal,False
13.0,Normal,False
14.0,Normal,False
22.0,Normal,False
10.0,Normal,False
22.0,Normal,False
22.0,Normal,False
63.0,Normal,False
11.0,Normal,False
24.0,Normal,False
18.0,Normal,False
18.0,Normal,False
21.0,Normal,False
28.0,Normal,False
14.0,Normal,False
62.0,Normal,False
8.0,Normal,False
30.0,Normal,False
61.0,Normal,False
17.0,Normal,False
14.0,Normal,False
50.0,Normal,False
7.0,Normal,False
17.0,Normal,False
10.0,Normal,False
33.0,Normal,False
8.0,Normal,False
31.0,Normal,False
30.0,Normal,False
23.0,Normal,False
18.0,Normal,False
25.0,Normal,False
14.0,Normal,False
9.0,Normal,False
36.0,Normal,False
36.0,Normal,False
50.0,Normal,False
19.0,Normal,True
13.0,Normal,True
46.0,Normal,True
24.0,Normal,True
15.0,Normal,True
20.0,Normal,True
9.0,Normal,True
6.0,Normal,True
34.0,Normal,True
4.0,Normal,True
22.0,Normal,True
11.0,Normal,True
46.0,Normal,True
57.0,Normal,True
17.0,Normal,True
21.0,Normal,True
59.0,Normal,True
53.0,Normal,True
86.0,Normal,True
21.0,Normal,True
11.0,Normal,True
41.0,Normal,True
24.0,Normal,True
16.0,Normal,True
10.0,Normal,True
21.0,Normal,True
19.0,Normal,True
14.0,Normal,True
38.0,Normal,True
30.0,Normal,True
7.0,Normal,True
12.0,Normal,True
25.0,Normal,True
9.0,Normal,True
17.0,Normal,True
6.0,Normal,True
68.0,Normal,True
20.0,Normal,True
54.0,Normal,True
53.0,Normal,True
6.0,Normal,True
31.0,Normal,True
20.0,Normal,True
16.0,Normal,True
30.0,Normal,True
9.0,Normal,True
22.0,Normal,True
37.0,Normal,True
147.0,Normal,True
22.0,Normal,True
73.0,Normal,True
42.0,Normal,True
49.0,Normal,True
79.0,Normal,True
82.0,Normal,True
77.0,Normal,True
31.0,Normal,True
43.0,Normal,True
67.0,Normal,True
12.0,Normal,True
24.0,Normal,True
4.0,Normal,True
29.0,Normal,True
10.0,Normal,True
51.0,Normal,True
70.0,Normal,True
18.0,Normal,True
17.0,Normal,True
16.0,Normal,True
31.0,Normal,True
79.0,Normal,True
33.0,Normal,True
23.0,Normal,True
25.0,Normal,True
104.0,Normal,True
25.0,Normal,True
49.0,Normal,True
12.0,Normal,True
12.0,Normal,True
42.0,Normal,True
24.0,Normal,True
32.0,Normal,True
14.0,Normal,True
31.0,Normal,True
8.0,Normal,True
15.0,Normal,True
10.0,Normal,True
23.0,Normal,True
17.0,Normal,True
111.0,Normal,True
28.0,Normal,True
8.0,Normal,True
18.0,Normal,True
80.0,Normal,True
81.0,Normal,True
32.0,Normal,True
10.0,Normal,True
126.0,Normal,True
14.0,Normal,True
32.0,Normal,True
14.0,Normal,True
28.0,Normal,True
40.0,Normal,True
24.0,Normal,True
29.0,Normal,True
29.0,Normal,True
40.0,Normal,True
34.0,Normal,True
21.0,Normal,True
29.0,Normal,True
28.0,Normal,True
61.0,Normal,True
48.0,Normal,True
37.0,Normal,True
39.0,Normal,True
83.0,Normal,True
39.0,Normal,True
28.0,Normal,True
14.0,Normal,True
21.0,Normal,True
49.0,Normal,True
41.0,Normal,True
8.0,Normal,True
58.0,Normal,True
116.0,Normal,True
19.0,Normal,True
11.0,Normal,True
52.0,Normal,True
23.0,Normal,True
7.0,Normal,True
14.0,Normal,True
18.0,Normal,True
13.0,Normal,True
23.0,Normal,True
15.0,Normal,True
57.0,Normal,True
11.0,Normal,True
58.0,Normal,True
27.0,Normal,True
19.0,Normal,True
21.0,Normal,True
32.0,Normal,True
9.0,Normal,True
58.0,Normal,True
20.0,Normal,True
62.0,Normal,True
46.0,Normal,True
30.0,Normal,True
40.0,Normal,True
23.0,Normal,True
24.0,Normal,True
30.0,Normal,True
13.0,Normal,True
33.0,Normal,True
49.0,Normal,True
24.0,Normal,True
14.0,Normal,True
44.0,Normal,True
14.0,Normal,True
20.0,Normal,True
12.0,Normal,True
24.0,Normal,True
16.0,Normal,True
54.0,Normal,True
33.0,Normal,True
56.0,Normal,True
26.0,Normal,True
10.0,Normal,True
22.0,Normal,True
16.0,Normal,True
13.0,Normal,True
102.0,Normal,True
32.0,Normal,True
26.0,Normal,True
53.0,Normal,True
16.0,Normal,True
21.0,Normal,True
19.0,Normal,True
6.0,Normal,True
27.0,Normal,True
28.0,Normal,True
27.0,Normal,True
43.0,Normal,True
35.0,Normal,True
34.0,Normal,True
30.0,Normal,True
47.0,Normal,True
67.0,Normal,True
41.0,Normal,True
19.0,Normal,True
159.0,Normal,True
31.0,Normal,True
19.0,Normal,True
52.0,Normal,True
90.0,Normal,True
49.0,Normal,True
30.0,Normal,True
49.0,Normal,True
19.0,Normal,True
13.0,Normal,True
26.0,Normal,True
29.0,Normal,True
20.0,Normal,True
17.0,Normal,True
45.0,Normal,True
42.0,Normal,True
17.0,Normal,True
16.0,Normal,True
38.0,Normal,True
37.0,Normal,True
55.0,Normal,True
19.0,Normal,True
18.0,Normal,True
40.0,Normal,True
33.0,Normal,True
7.0,Normal,True
36.0,Normal,True
29.0,Normal,True
24.0,Normal,True
6.0,Normal,True
13.0,Normal,True
49.0,Normal,True
22.0,Normal,True
49.0,Normal,True
19.0,Normal,True
25.0,Normal,True
47.0,Normal,True
36.0,Normal,True
10.0,Normal,True
10.0,Normal,True
30.0,Normal,True
34.0,Normal,True
71.0,Normal,True
55.0,Normal,True
20.0,Normal,True
8.0,Normal,True
15.0,Normal,True
31.0,Normal,True
41.0,Normal,True
37.0,Normal,True
29.0,Normal,True
34.0,Normal,True
12.0,Normal,True
26.0,Normal,True
13.0,Normal,True
9.0,Normal,True
51.0,Normal,True
21.0,Normal,True
12.0,Normal,True
13.0,Normal,True
53.0,Normal,True
40.0,Normal,True
118.0,Normal,True
12.0,Normal,True
14.0,Normal,True
8.0,Normal,True
63.0,Normal,True
17.0,Normal,True
34.0,Normal,True
10.0,Normal,True
18.0,Normal,True
9.0,Normal,True
38.0,Normal,True
44.0,Normal,True
8.0,Normal,True
27.0,Normal,True
147.0,Normal,True
35.0,Normal,True
9.0,Normal,True
21.0,Normal,True
23.0,Normal,True
21.0,Normal,True
19.0,Normal,True
17.0,Normal,True
37.0,Normal,True
15.0,Normal,True
18.0,Normal,True
35.0,Normal,True
11.0,Normal,True
49.0,Normal,True
18.0,Normal,True
42.0,Normal,True
66.0,Normal,True
10.0,Normal,True
15.0,Normal,True
11.0,Normal,True
23.0,Normal,True
13.0,Normal,True
20.0,Normal,True
57.0,Normal,True
67.0,Normal,True
64.0,Normal,True
24.0,Normal,True
19.0,Normal,True
73.0,Normal,True
6.0,Normal,True
15.0,Normal,True
42.0,Normal,True
12.0,Normal,True
22.0,Normal,True
15.0,Normal,True
20.0,Normal,True
26.0,Normal,True
40.0,Normal,True
34.0,Normal,True
47.0,Normal,True
17.0,Normal,True
11.0,Normal,True
44.0,Normal,True
35.0,Normal,True
11.0,Normal,True
29.0,Normal,True
40.0,Normal,True
24.0,Normal,True
87.0,Normal,True
37.0,Normal,True
55.0,Normal,True
23.0,Normal,True
43.0,Normal,True
82.0,Normal,True
72.0,Normal,True
32.0,Normal,True
21.0,Normal,True
52.0,Normal,True
20.0,Normal,True
65.0,Normal,True
38.0,Normal,True
17.0,Normal,True
27.0,Normal,True
23.0,Normal,True
49.0,Normal,True
19.0,Normal,True
108.0,Normal,True
43.0,Normal,True
25.0,Normal,True
17.0,Normal,True
45.0,Normal,True
24.0,Normal,True
41.0,Normal,True
65.0,Normal,True
27.0,Normal,True
26.0,Normal,True
9.0,Normal,True
13.0,Normal,True
8.0,Normal,True
43.0,Normal,True
11.0,Normal,True
28.0,Normal,True
57.0,Normal,True
24.0,Normal,True
36.0,Normal,True
21.0,Normal,True
60.0,Normal,True
58.0,Normal,True
25.0,Normal,True
17.0,Normal,True
41.0,Normal,True
25.0,Normal,True
41.0,Normal,True
18.0,Normal,True
47.0,Normal,True
38.0,Normal,True
17.0,Normal,True
12.0,Normal,True
30.0,Normal,True
29.0,Normal,True
18.0,Normal,True
11.0,Normal,True
13.0,Normal,True
37.0,Normal,True
45.0,Normal,True
75.0,Normal,True
39.0,Normal,True
19.0,Normal,True
59.0,Normal,True
23.0,Normal,True
19.0,Normal,True
9.0,Normal,True
26.0,Normal,True
43.0,Normal,True
15.0,Normal,True
57.0,Normal,True
32.0,Normal,True
46.0,Normal,True
18.0,Normal,True
23.0,Normal,True
24.0,Normal,True
17.0,Normal,True
15.0,Normal,True
33.0,Normal,True
13.0,Normal,True
14.0,Normal,True
16.0,Normal,True
34.0,Normal,True
30.0,Normal,True
25.0,Normal,True
32.0,Normal,True
76.0,Normal,True
15.0,Normal,True
73.0,Normal,True
23.0,Normal,True
16.0,Normal,True
11.0,Normal,True
49.0,Normal,True
13.0,Normal,True
78.0,Normal,True
23.0,Normal,True
19.0,Normal,True
41.0,Normal,True
25.0,Normal,True
15.0,Normal,True
15.0,Normal,True
13.0,Normal,True
20.0,Normal,True
12.0,Normal,True
23.0,Normal,True
11.0,Normal,True
33.0,Normal,True
36.0,Normal,True
19.0,Normal,True
27.0,Normal,True
60.0,Normal,True
16.0,Normal,True
10.0,Normal,True
19.0,Normal,True
68.0,Normal,True
15.0,Normal,True
18.0,Normal,True
48.0,Normal,True
53.0,Normal,True
51.0,Normal,True
12.0,Normal,True
27.0,Normal,True
14.0,Normal,True
36.0,Normal,True
41.0,Normal,True
12.0,Normal,True
44.0,Normal,True
12.0,Normal,True
8.0,Normal,True
22.0,Normal,True
37.0,Normal,True
20.0,Normal,True
28.0,Normal,True
25.0,Normal,True
11.0,Normal,True
16.0,Normal,True
75.0,Normal,True
20.0,Normal,True
33.0,Normal,True
87.0,Normal,True
29.0,Normal,True
15.0,Normal,True
56.0,Normal,True
17.0,Normal,True
31.0,Normal,True
48.0,Normal,True
28.0,Normal,True
44.0,Normal,True
52.0,Normal,True
25.0,Normal,True
8.0,Normal,True
72.0,Normal,True
68.0,Normal,True
45.0,Normal,True
26.0,Normal,True
33.0,Normal,True
11.0,Normal,True
8.0,Normal,True
67.0,Normal,True
42.0,Normal,True
29.0,Normal,True
28.0,Normal,True
15.0,Normal,True
18.0,Normal,True
44.0,Normal,True
23.0,Normal,True
17.0,Normal,True
11.0,Normal,True
19.0,Normal,True
40.0,Normal,True
71.0,Normal,True
64.0,Normal,True
79.0,Normal,True
46.0,Normal,True
22.0,Normal,True
17.0,Normal,True
23.0,Normal,True
28.0,Normal,True
137.0,Normal,True
48.0,Normal,True
20.0,Normal,True
59.0,Normal,True
20.0,Normal,True
24.0,Normal,True
10.0,Normal,True
6.0,Normal,True
11.0,Normal,True
36.0,Normal,True
12.0,Normal,True
13.0,Normal,True
29.0,Normal,True
23.0,Normal,True
16.0,Normal,True
116.0,Normal,True
36.0,Normal,True
31.0,Normal,True
20.0,Normal,True
28.0,Normal,True
12.0,Normal,True
8.0,Normal,True
34.0,Normal,True
51.0,Normal,True
11.0,Normal,True
114.0,Normal,True
18.0,Normal,True
52.0,Normal,True
21.0,Normal,True
36.0,Normal,True
10.0,Normal,True
35.0,Normal,True
20.0,Normal,True
15.0,Normal,True
41.0,Normal,True
20.0,Normal,True
65.0,Normal,True
31.0,Normal,True
11.0,Normal,True
60.0,Normal,True
10.0,Normal,True
20.0,Normal,True
28.0,Normal,True
73.0,Normal,True
18.0,Normal,True
34.0,Normal,True
8.0,Normal,True
24.0,Normal,True
14.0,Normal,True
33.0,Normal,True
61.0,Normal,True
20.0,Normal,True
11.0,Normal,True
13.0,Normal,True
45.0,Normal,True
41.0,Normal,True
21.0,Normal,True
59.0,Normal,True
59.0,Normal,True
18.0,Normal,True
14.0,Normal,True
43.0,Normal,True
27.0,Normal,True
7.0,Normal,True
22.0,Normal,True
84.0,Normal,True
44.0,Normal,True
20.0,Normal,True
19.0,Normal,True
7.0,Normal,True
24.0,Normal,True
16.0,Normal,True
20.0,Normal,True
81.0,Normal,True
8.0,Normal,True
60.0,Normal,True
13.0,Normal,True
39.0,Normal,True
22.0,Normal,True
53.0,Normal,True
9.0,Normal,True
59.0,Normal,True
11.0,Normal,True
33.0,Normal,True
12.0,Normal,True
38.0,Normal,True
15.0,Normal,True
43.0,Normal,True
77.0,Normal,True
43.0,Normal,True
27.0,Normal,True
22.0,Normal,True
35.0,Normal,True
32.0,Normal,True
59.0,Normal,True
11.0,Normal,True
9.0,Normal,True
35.0,Normal,True
8.0,Normal,True
34.0,Normal,True
30.0,Normal,True
65.0,Normal,True
37.0,Normal,True
36.0,Normal,True
13.0,Normal,True
